sample_id,defect,modality,is_clean,failure,present,localized,repair_ok,evidence_element,raw
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s28__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,False,True,shp4,"{
  ""present"": true,
  ""evidence_element"": ""shp4"",
  ""evidence_region"": ""left"",
  ""fix"": ""Adjust the alignment of the text in shp4 to align with the other text elements."",
  ""confidence"": 0.9
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s28__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,True,False,True,shp4,"{
  ""present"": true,
  ""evidence_element"": ""shp4"",
  ""evidence_region"": ""left"",
  ""fix"": ""Adjust the alignment of the text in shp4 to align with the other text elements."",
  ""confidence"": 0.9
}"
c2e4482c41b065a9c4342a5488e695b6-novita_GIUGNO_6__s8__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
c2e4482c41b065a9c4342a5488e695b6-novita_GIUGNO_6__s8__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
c2e4482c41b065a9c4342a5488e695b6-novita_GIUGNO_6__s8__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,True,True,shp15,"{
  ""present"": true,
  ""evidence_element"": ""shp15"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the element to ensure it is fully within the slide's boundaries."",
  ""confidence"": 0.9
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s22__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s22__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
c2e4482c41b065a9c4342a5488e695b6-novita_GIUGNO_6__s8__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,True,False,True,shp15,"{
  ""present"": true,
  ""evidence_element"": ""shp15"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the element to ensure it is fully within the slide's boundaries."",
  ""confidence"": 0.9
}"
c2e4482c41b065a9c4342a5488e695b6-novita_GIUGNO_6__s8__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,True,False,True,black text box with 'CRISI DI - REPLICABILITA - SOSTENIBILITA - FUNZIONALITA',"{
  ""present"": true,
  ""evidence_element"": ""black text box with 'CRISI DI - REPLICABILITA - SOSTENIBILITA - FUNZIONALITA'"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the text box to be fully within the slide's margins."",
  ""confidence"": 0.95
}"
c2e4482c41b065a9c4342a5488e695b6-novita_GIUGNO_6__s8__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,True,False,True,text 'CRISI DI - REPLICAIBILITY - SOSTENIBILITA - FUNZIONALITA',"```json
{
  ""present"": true,
  ""evidence_element"": ""text 'CRISI DI - REPLICAIBILITY - SOSTENIBILITA - FUNZIONALITA'"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box to fit within the slide's margins."",
  ""confidence"": 0.95
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s22__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp393,"{""present"": true, ""evidence_element"": ""shp393"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reposition the text to fit within the box."", ""confidence"": 0.9}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s22__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,True,True,shp393,"{""present"": true, ""evidence_element"": ""shp393"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reposition the text to fit within the box."", ""confidence"": 0.9}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s22__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,True,True,shp393,"{
  ""present"": true,
  ""evidence_element"": ""shp393"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the font size or reformat the text to fit within the slide boundaries."",
  ""confidence"": 0.9
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s22__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,True,False,True,shp393,"{
  ""present"": true,
  ""evidence_element"": ""shp393"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reformat the text to fit within the box."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,True,False,True,[shp3],"{
  ""present"": true,
  ""evidence_element"": ""[shp3]"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the position of the body text to ensure it does not overlap with the title."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,True,True,[shp5],"{
  ""present"": true,
  ""evidence_element"": ""[shp5]"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the position of the title to ensure it does not overlap with the body text."",
  ""confidence"": 0.9
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s5__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,False,True,shp222,"{""present"": true, ""evidence_element"": ""shp222"", ""evidence_region"": ""center"", ""fix"": ""Change font size to 12.0pt"", ""confidence"": 0.9}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s5__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,True,False,True,shp222,"{""present"": true, ""evidence_element"": ""shp222"", ""evidence_region"": ""center"", ""fix"": ""Change font size to 32.0pt"", ""confidence"": 0.9}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,True,True,"C. Rumbold; The Injection of Chemicals into Chestnut Trees, American Journal of Botany, Vol. 7 No. 1 (Jan of 1920), pp. 1-20 tree injection in the first half of XX century","```json
{
  ""present"": true,
  ""evidence_element"": ""C. Rumbold; The Injection of Chemicals into Chestnut Trees, American Journal of Botany, Vol. 7 No. 1 (Jan of 1920), pp. 1-20 tree injection in the first half of XX century"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the text positioning to en"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s5__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,True,True,Task 5.1 Aurora SDG Research Dashboard,"{
  ""present"": true,
  ""evidence_element"": ""Task 5.1 Aurora SDG Research Dashboard"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Adjust the font size to match the rest of the title text."",
  ""confidence"": 0.9
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s5__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,True,Task 5.1 Aurora SDG Research Dashboard,"{
  ""present"": true,
  ""evidence_element"": ""Task 5.1 Aurora SDG Research Dashboard"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Adjust the font size to match the rest of the title text."",
  ""confidence"": 0.9
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s5__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,False,True,[shp222],"{
  ""present"": true,
  ""evidence_element"": ""[shp222]"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size to match the title font size or adjust the title font size to match the body font size."",
  ""confidence"": 0.9
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,True,False,True,text,"{
  ""present"": true,
  ""evidence_element"": ""text"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text alignment or reduce the font size to fit within the slide margins."",
  ""confidence"": 0.9
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s5__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,True,False,True,[shp7],"{
  ""present"": true,
  ""evidence_element"": ""[shp7]"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Change the font size to match the rest of the slide, which appears to be around 14.0pt."",
  ""confidence"": 0.9
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,True,False,True,title text,"{
  ""present"": true,
  ""evidence_element"": ""title text"",
  ""evidence_region"": ""top-left"",
  ""fix"": ""Adjust the title text to be centered or move it slightly to the right."",
  ""confidence"": 0.9
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,True,True,True,shp242,"{""present"": true, ""evidence_element"": ""shp242"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box to fit within the slide's boundaries"", ""confidence"": 0.9}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,True,True,shp242,"{
  ""present"": true,
  ""evidence_element"": ""shp242"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box position to ensure it fits within the slide's safe margin."",
  ""confidence"": 0.9
}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s1__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 0.0
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,True,False,True,shp242,"{
  ""present"": true,
  ""evidence_element"": ""shp242"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box position or reduce the font size to fit within the slide boundaries."",
  ""confidence"": 0.9
}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s1__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s1__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,False,True,shp9,"{""present"": true, ""evidence_element"": ""shp9"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the font size or reposition the text to fit within the box."", ""confidence"": 0.9}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s1__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp9,"{""present"": true, ""evidence_element"": ""shp9"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reposition the text to fit within the box"", ""confidence"": 0.9}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s1__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,False,True,shp9,"{
  ""present"": true,
  ""evidence_element"": ""shp9"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the font size or reposition the text to fit within the box."",
  ""confidence"": 0.9
}"
59d23b0427a84f92a25b140c8836f70d-Indrya__s1__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,True,False,True,shp9,"{
  ""present"": true,
  ""evidence_element"": ""shp9"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the font size or reposition the text to fit within the box."",
  ""confidence"": 0.9
}"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 0.0
}
```"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 0.0
}
```"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
1c97b66974ae1a5985c6dc360dbdf9ae-overview__s5__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,True,False,True,shp25,"{""present"": true, ""evidence_element"": ""shp25"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the position of shp25 to align with the baseline of other elements."", ""confidence"": 0.8}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,True,False,True,shp25,"{""present"": true, ""evidence_element"": ""shp25"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the position of shp25 to align with the baseline of other elements."", ""confidence"": 0.8}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,False,True,shp25,"{
  ""present"": true,
  ""evidence_element"": ""shp25"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of shp25 to align with the other elements."",
  ""confidence"": 0.8
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,True,False,True,shp25,"{
  ""present"": true,
  ""evidence_element"": ""shp25"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of shp25 to align with the other elements."",
  ""confidence"": 0.8
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,University Duisburg-Essen bar chart,"{
  ""present"": true,
  ""evidence_element"": ""University Duisburg-Essen bar chart"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Adjust the position of the bar chart to align with the other charts."",
  ""confidence"": 0.9
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,Bar chart bars in the 'Percentage of SDG related Publications by University' section,"{
  ""present"": true,
  ""evidence_element"": ""Bar chart bars in the 'Percentage of SDG related Publications by University' section"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the alignment of the bars to ensure they are properly aligned with the x-axis."",
  ""confidence"": 0.9
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s24__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,False,True,Signature : exception,"{
  ""present"": true,
  ""evidence_element"": ""Signature : exception"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the font size of 'Signature : exception' to match the rest of the text."",
  ""confidence"": 0.9
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s24__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s24__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,True,Signature : exception,"{
  ""present"": true,
  ""evidence_element"": ""Signature : exception"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the font size of 'Signature : exception' to match the rest of the text."",
  ""confidence"": 0.9
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s24__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,True,True,shp4,"{""present"": true, ""evidence_element"": ""shp4"", ""evidence_region"": ""center"", ""fix"": ""Change font size to match other text blocks"", ""confidence"": 0.9}"
131854ce0e149c5a8347df339a383b06-reunion06-bdenf__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
131854ce0e149c5a8347df339a383b06-reunion06-bdenf__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
131854ce0e149c5a8347df339a383b06-reunion06-bdenf__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,True,False,True,title text,"{
  ""present"": true,
  ""evidence_element"": ""title text"",
  ""evidence_region"": ""top"",
  ""fix"": ""Move the title text slightly down to ensure it is fully within the safe margin."",
  ""confidence"": 0.9
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s24__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,True,True,shp4,"{
  ""present"": true,
  ""evidence_element"": ""shp4"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size of 'shp4' to match the font size of 'shp2' and 'shp3'"",
  ""confidence"": 0.9
}"
131854ce0e149c5a8347df339a383b06-reunion06-bdenf__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,True,False,True,text,"{
  ""present"": true,
  ""evidence_element"": ""text"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text alignment or reduce the font size to fit within the slide margins."",
  ""confidence"": 0.9
}"
131854ce0e149c5a8347df339a383b06-reunion06-bdenf__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,False,True,title,"{
  ""present"": true,
  ""evidence_element"": ""title"",
  ""evidence_region"": ""top-left"",
  ""fix"": ""Adjust the title position to ensure it is fully within the slide margins."",
  ""confidence"": 0.9
}"
